t,x,y,theta,state,front_min,dist_goal,clearance,v,omega
8.699999999999989,4.1211758852005005,3.964742138981819,0.8011757955991099,RUN,1.4442327900690515,7.0111872368447345,1.0121111982881386,0.58,4.864753968993866e-09
8.74999999999999,4.141355901956558,3.9855692088603973,0.8011757958423473,RUN,1.4152327921893093,6.982187238292977,1.0226415192699374,0.58,3.476866378707548e-09
8.79999999999999,4.161535933613777,4.0063962787389755,0.8011757960161905,RUN,1.386232781959253,6.953187229372056,1.0335995243947735,0.58,8.927321734853476e-09
8.84999999999999,4.181715950369835,4.027223341166973,0.8011757964625565,RUN,1.3572327885260378,6.924187236171118,1.0449770382174124,0.58,6.397028691099944e-09
8.899999999999991,4.201895974576473,4.048050418496132,0.8011757967824078,RUN,1.3282327800906144,6.89518722708396,1.05676579808836,0.58,3.292302683234691e-09
8.949999999999992,4.222075998783112,4.06887748837471,0.8011757969470228,RUN,1.299232776015645,6.86618722334762,1.0689574406066207,0.58,5.4650290901772185e-09
8.999999999999993,4.242256015539169,4.089704558253288,0.8011757972202744,RUN,1.2702327781292642,6.837187224795863,1.0815435800788449,0.58,1.8257748944198221e-09
9.049999999999994,4.262436032295227,4.1105316281318665,0.8011757973115632,RUN,1.241232780198593,6.808187226244105,1.0945157898783475,0.58,7.64526464828314e-10
9.099999999999994,4.282616052410052,4.131358696772586,0.8011757973115632,RUN,1.2122327801985935,6.7791872262441055,1.1078656345586635,0.58,1.912854541300497e-09
9.149999999999995,4.3027960658073425,4.1521857380867,0.8011757974072058,RUN,1.1832328019187335,6.750187250543867,1.1215846680349928,0.58,1.0951247161975496e-08
9.199999999999996,4.322976090013981,4.173012800514698,0.8011757979547682,RUN,1.1542328023178738,6.721187252158347,1.1356645329118973,0.58,9.38493391928219e-09
9.249999999999996,4.343156114220619,4.193839862942696,0.8011757984240147,RUN,1.1252328026950478,6.692187253772826,1.1500968560264562,0.58,1.1143109742919677e-08
9.299999999999997,4.363336130976677,4.214666925370693,0.8011757989811699,RUN,1.0962328092499445,6.663187260571888,1.1648733392862525,0.58,8.759607049653759e-09
9.349999999999998,4.383516147732735,4.235493987798691,0.8011757994191502,RUN,1.0672328157756132,6.63418726737095,1.1799857504185562,0.58,8.687256252754576e-09
9.399999999999999,4.403696164488792,4.256321050226688,0.801175799853513,RUN,1.0382328222959396,6.605187274170012,1.1954259413149926,0.58,8.399741795813291e-09
9.45,4.42387618124485,4.277148127555847,0.8011758002735001,RUN,1.0092328200073704,6.576187270267435,1.2111858715202848,0.58,1.0812020839946422e-09
9.5,4.444056153297424,4.297975182533264,0.8011758003275604,RUN,0.9802328678413502,6.547187313524805,1.222441296435751,0.58,-1.2897549540795254e-08
9.55,4.464236173778772,4.318802252411842,0.8011757996826829,RUN,0.9512328666784758,6.518187312380757,1.193554667228629,0.58,-2.683887578934207e-09
9.600000000000001,4.48441618680954,4.339629352092743,0.8011757995484885,RUN,0.9222328541705646,6.489187295018014,1.1646715997027908,0.58,-2.1684069936079545e-08
9.650000000000002,4.504596207290888,4.360456418246031,0.8011757984642851,RUN,0.8932328551471829,6.460187296549375,1.1357922953991084,0.58,-7.5327264977356e-09
9.700000000000003,4.524776227772236,4.381283491849899,0.801175798087649,RUN,0.8642328518465643,6.431187292729917,1.1069169158167664,0.58,-1.0886917806390689e-08
9.750000000000004,4.544956244528294,4.4021105617284775,0.8011757975433031,RUN,0.8352328538072114,6.40218729417816,1.078045665711573,0.58,-1.0543449669579114e-08
9.800000000000004,4.565136268734932,4.422937631607056,0.8011757970161306,RUN,0.8062328496111293,6.3731872904418205,1.04917874183773,0.58,-6.820948506104169e-09
9.850000000000005,4.58531628549099,4.443764694035053,0.801175796675083,RUN,0.7772328560130191,6.3441872972408815,1.0203163821888912,0.58,-5.6764864170636104e-09
9.900000000000006,4.605496302247047,4.46459174156189,0.8011757963912585,RUN,0.7482328712279996,6.315187314741581,0.9914588230759833,0.58,3.0299841749827665e-09
9.950000000000006,4.625676304101944,4.485418796539307,0.8011757965427577,RUN,0.7192328944326606,6.286187337260626,0.9626063153756308,0.58,-4.689307135517176e-09
10.000000000000007,4.645856320858002,4.506245851516724,0.8011757963082924,RUN,0.6902329052567934,6.257187349410506,0.9337591132558041,0.58,2.8897406146199076e-09
10.050000000000008,4.6660363376140594,4.527072906494141,0.8011757964527795,RUN,0.6612329161293325,6.228187361560386,0.9049175201186761,0.58,4.6288630310041345e-09
10.100000000000009,4.686216369271278,4.54789999127388,0.8011757966842228,RUN,0.6322328970770665,6.199187341937828,0.8760818191878141,0.58,-5.242213048117432e-10
10.15000000000001,4.70639638939917,4.56872705990194,0.8011757966842228,RUN,0.603232897077066,6.170187341937827,0.8472523977183888,0.58,8.931446692672829e-10
10.20000000000001,4.726576409527061,4.5895541285300006,0.8011757966842228,AVOID,0.5742328970770656,6.141187341937827,0.8184296000755908,0.29,1.5271630954950384
10.25000000000001,4.736259231373787,4.600342586461056,0.8775339514589744,AVOID,0.5564285410238645,6.126701453355912,0.8040971717401884,0.29,1.5271630954950384
10.300000000000011,4.745090852308983,4.611838252387944,0.9538921062337264,AVOID,0.5399954592977633,6.112300334433051,0.7899784690051963,0.29,1.5271630954950384
10.350000000000012,4.753019803982763,4.623974132611497,1.0302502610084785,AVOID,0.5292186928100858,6.098068807205762,0.7761632179304088,0.29,-2.0
10.400000000000013,4.7610902532936334,4.636013347618286,0.9302502610084789,AVOID,0.5123635841067549,6.083809278970536,0.7623121413118654,0.29,1.5271630954950384
10.450000000000014,4.7693038770538125,4.647958398818336,1.006608415783231,AVOID,0.5001998573479521,6.0695185791896025,0.7484212701572974,0.29,1.5271630954950384
10.500000000000014,4.776582351419861,4.660495211585078,1.082966570557983,AVOID,0.493169035577639,6.055456914470966,0.7349044200599704,0.29,1.5271630954950384
10.550000000000015,4.782883259369122,4.673550724691062,1.159324725332735,AVOID,0.4914374955688877,6.0417081140957505,0.7218523775958567,0.29,0.6544984694978735
10.600000000000016,4.788464189701341,4.686932968668627,1.1920496488076289,AVOID,0.485269654021635,6.028232004343032,0.7091949431828293,0.29,0.6544984694978735
10.650000000000016,4.7936042771845235,4.700490650546934,1.2247745722825227,AVOID,0.480326593219069,6.014943526165035,0.6968155089912442,0.29,0.6544984694978735
10.700000000000017,4.798298017684247,4.714209252420646,1.2574994957574166,AVOID,0.4766852051165261,6.001858202276436,0.6847351265085553,0.29,0.6544984694978735
10.750000000000018,4.80254038502562,4.728074084067262,1.2902244192323105,AVOID,0.47445241444077446,5.988991421813746,0.672974968480939,0.29,0.6544984694978735
10.800000000000018,4.806326836375432,4.742070298677779,1.3229493427072043,AVOID,0.47377376987169817,5.976358418360367,0.6615562710401184,0.29,0.6544984694978735
10.85000000000002,4.809653317106739,4.756182908755027,1.3556742661820982,AVOID,0.4748463914355876,5.963974247662166,0.6505002695716773,0.29,0.6544984694978735
10.90000000000002,4.812516265140654,4.770396802162649,1.388399189656992,AVOID,0.4779390104976785,5.9518537650775265,0.6398281282703118,0.29,0.6544984694978735
10.95000000000002,4.814912614760712,4.784696758307568,1.421124113131886,AVOID,0.4834241940336146,5.940011602809522,0.6295608634308643,0.29,0.0
11.000000000000021,4.817074768033335,4.799034648432189,1.421124113131886,AVOID,0.473439498680434,5.928319608565031,0.6195452605133058,0.29,0.0
11.050000000000022,4.819236921305957,4.813372538556809,1.421124113131886,AVOID,0.46350342785200416,5.916640044914136,0.6096155206087457,0.29,0.0
11.100000000000023,4.821399074578579,4.82771042868143,1.421124113131886,AVOID,0.45361694210815595,5.904972985616992,0.5997736567996648,0.29,0.0
11.150000000000023,4.823561227851202,4.84204831880605,1.421124113131886,AVOID,0.4437810396532078,5.893318504938568,0.5900217269270649,0.29,0.0
